Protocol,Length,Src_IP,Dst_IP,Src_Port,Dst_Port,Timestamp,Anomaly
TCP,74,10.0.2.15,10.0.2.2,50434,5432,1629119131.139248,1
TCP,66,10.0.2.2,10.0.2.15,5432,50432,1629119131.141193,1
TCP,74,10.0.2.2,10.0.2.15,5432,50434,1629119131.141193,1
TCP,66,10.0.2.15,10.0.2.2,50434,5432,1629119131.143126,1
TLS,583,10.0.2.15,10.0.2.2,50434,5432,1629119131.143126,1
TCP,66,10.0.2.2,10.0.2.15,5432,50434,1629119131.144102,1
TCP,66,10.0.2.2,10.0.2.15,5432,50434,1629119131.145078,1
TCP,66,10.0.2.15,10.0.2.2,50434,5432,1629119131.146054,1
TCP,74,10.0.2.15,10.0.2.2,50436,5432,1629119131.146054,1
TCP,66,10.0.2.2,10.0.2.15,5432,50434,1629119131.14703,1
TCP,74,10.0.2.2,10.0.2.15,5432,50436,1629119131.148006,1
TCP,66,10.0.2.15,10.0.2.2,50436,5432,1629119131.148982,1
TLS,583,10.0.2.15,10.0.2.2,50436,5432,1629119131.149958,1
TCP,66,10.0.2.2,10.0.2.15,5432,50436,1629119131.150933,1
TCP,66,10.0.2.2,10.0.2.15,5432,50436,1629119131.150933,1
TCP,66,10.0.2.15,10.0.2.2,50436,5432,1629119131.152886,1
TCP,74,10.0.2.15,10.0.2.2,50438,5432,1629119131.153898,1
TCP,66,10.0.2.2,10.0.2.15,5432,50436,1629119131.154876,1
TCP,74,10.0.2.2,10.0.2.15,5432,50438,1629119131.154876,1
TCP,66,10.0.2.15,10.0.2.2,50438,5432,1629119131.155814,1
TLS,583,10.0.2.15,10.0.2.2,50438,5432,1629119131.156789,1
TCP,66,10.0.2.2,10.0.2.15,5432,50438,1629119131.157798,1
TCP,66,10.0.2.2,10.0.2.15,5432,50438,1629119131.158776,1
TCP,66,10.0.2.15,10.0.2.2,50438,5432,1629119131.15975,1
TCP,74,10.0.2.15,10.0.2.2,50440,5432,1629119131.160725,1
TCP,66,10.0.2.2,10.0.2.15,5432,50438,1629119131.167569,1
TCP,74,10.0.2.2,10.0.2.15,5432,50440,1629119131.167569,1
TCP,66,10.0.2.15,10.0.2.2,50440,5432,1629119131.169477,1
TLS,583,10.0.2.15,10.0.2.2,50440,5432,1629119131.169477,1
TCP,66,10.0.2.2,10.0.2.15,5432,50440,1629119131.170453,1
TCP,66,10.0.2.2,10.0.2.15,5432,50440,1629119131.17143,1
TCP,66,10.0.2.15,10.0.2.2,50440,5432,1629119131.173383,1
TCP,74,10.0.2.15,10.0.2.2,50442,5432,1629119131.173383,1
TCP,66,10.0.2.2,10.0.2.15,5432,50440,1629119131.174358,1
TCP,74,10.0.2.2,10.0.2.15,5432,50442,1629119131.174358,1
TCP,66,10.0.2.15,10.0.2.2,50442,5432,1629119131.176309,1
TLS,583,10.0.2.15,10.0.2.2,50442,5432,1629119131.176309,1
TCP,66,10.0.2.2,10.0.2.15,5432,50442,1629119131.177286,1
TCP,66,10.0.2.2,10.0.2.15,5432,50442,1629119131.178262,1
TCP,66,10.0.2.15,10.0.2.2,50442,5432,1629119131.180213,1
TCP,74,10.0.2.15,10.0.2.2,50444,5432,1629119131.180213,1
TCP,66,10.0.2.2,10.0.2.15,5432,50442,1629119131.18119,1
TCP,74,10.0.2.2,10.0.2.15,5432,50444,1629119131.182166,1
TCP,66,10.0.2.15,10.0.2.2,50444,5432,1629119131.184122,1
TLS,583,10.0.2.15,10.0.2.2,50444,5432,1629119131.184122,1
TCP,66,10.0.2.2,10.0.2.15,5432,50444,1629119131.185094,1
TCP,66,10.0.2.2,10.0.2.15,5432,50444,1629119131.18607,1
TCP,66,10.0.2.15,10.0.2.2,50444,5432,1629119131.188022,1
TCP,74,10.0.2.15,10.0.2.2,50446,5432,1629119131.188022,1
TCP,66,10.0.2.2,10.0.2.15,5432,50444,1629119131.188999,1
TCP,74,10.0.2.2,10.0.2.15,5432,50446,1629119131.189974,1
TCP,66,10.0.2.15,10.0.2.2,50446,5432,1629119131.191927,1
TLS,583,10.0.2.15,10.0.2.2,50446,5432,1629119131.191927,1
TCP,66,10.0.2.2,10.0.2.15,5432,50446,1629119131.193877,1
TCP,66,10.0.2.2,10.0.2.15,5432,50446,1629119131.193877,1
TCP,66,10.0.2.15,10.0.2.2,50446,5432,1629119131.19583,1
TCP,74,10.0.2.15,10.0.2.2,50448,5432,1629119131.19583,1
TCP,66,10.0.2.2,10.0.2.15,5432,50446,1629119131.196806,1
TCP,74,10.0.2.2,10.0.2.15,5432,50448,1629119131.196806,1
TCP,66,10.0.2.15,10.0.2.2,50448,5432,1629119131.198758,1
TLS,583,10.0.2.15,10.0.2.2,50448,5432,1629119131.199734,1
TCP,66,10.0.2.2,10.0.2.15,5432,50448,1629119131.20071,1
TCP,66,10.0.2.2,10.0.2.15,5432,50448,1629119131.201687,1
TCP,66,10.0.2.15,10.0.2.2,50448,5432,1629119131.20364,1
TCP,74,10.0.2.15,10.0.2.2,50450,5432,1629119131.20364,1
TCP,66,10.0.2.2,10.0.2.15,5432,50448,1629119131.204613,1
TCP,74,10.0.2.2,10.0.2.15,5432,50450,1629119131.205589,1
TCP,66,10.0.2.15,10.0.2.2,50450,5432,1629119131.206566,1
TLS,583,10.0.2.15,10.0.2.2,50450,5432,1629119131.207543,1
TCP,66,10.0.2.2,10.0.2.15,5432,50450,1629119131.20852,1
TCP,66,10.0.2.2,10.0.2.15,5432,50450,1629119131.209529,1
TCP,66,10.0.2.15,10.0.2.2,50450,5432,1629119131.21047,1
TCP,74,10.0.2.15,10.0.2.2,50452,5432,1629119131.211445,1
TCP,66,10.0.2.2,10.0.2.15,5432,50450,1629119131.212454,1
TCP,74,10.0.2.2,10.0.2.15,5432,50452,1629119131.212454,1
TCP,66,10.0.2.15,10.0.2.2,50452,5432,1629119131.21535,1
TLS,583,10.0.2.15,10.0.2.2,50452,5432,1629119131.21535,1
TCP,66,10.0.2.2,10.0.2.15,5432,50452,1629119131.217303,1
TCP,66,10.0.2.2,10.0.2.15,5432,50452,1629119131.21828,1
TCP,66,10.0.2.15,10.0.2.2,50452,5432,1629119131.219256,1
TCP,74,10.0.2.15,10.0.2.2,50454,5432,1629119131.22023,1
TCP,66,10.0.2.2,10.0.2.15,5432,50452,1629119131.221207,1
TCP,74,10.0.2.2,10.0.2.15,5432,50454,1629119131.222182,1
TCP,66,10.0.2.15,10.0.2.2,50454,5432,1629119131.223158,1
TLS,583,10.0.2.15,10.0.2.2,50454,5432,1629119131.223158,1
TCP,66,10.0.2.2,10.0.2.15,5432,50454,1629119131.224175,1
TCP,66,10.0.2.2,10.0.2.15,5432,50454,1629119131.225136,1
TCP,66,10.0.2.15,10.0.2.2,50454,5432,1629119131.227086,1
TCP,74,10.0.2.15,10.0.2.2,50456,5432,1629119131.227086,1
TCP,66,10.0.2.2,10.0.2.15,5432,50454,1629119131.228063,1
TCP,74,10.0.2.2,10.0.2.15,5432,50456,1629119131.228063,1
TCP,66,10.0.2.15,10.0.2.2,50456,5432,1629119131.229014,1
TLS,583,10.0.2.15,10.0.2.2,50456,5432,1629119131.230014,1
TCP,66,10.0.2.2,10.0.2.15,5432,50456,1629119131.230965,1
TCP,66,10.0.2.2,10.0.2.15,5432,50456,1629119131.231941,1
TCP,66,10.0.2.15,10.0.2.2,50456,5432,1629119131.233894,1
TCP,74,10.0.2.15,10.0.2.2,50458,5432,1629119131.234869,1
TCP,66,10.0.2.2,10.0.2.15,5432,50456,1629119131.235846,1
TCP,74,10.0.2.2,10.0.2.15,5432,50458,1629119131.235846,1
TCP,66,10.0.2.15,10.0.2.2,50458,5432,1629119131.237798,1
TLS,583,10.0.2.15,10.0.2.2,50458,5432,1629119131.237798,1
TCP,66,10.0.2.2,10.0.2.15,5432,50458,1629119131.238774,1
TCP,66,10.0.2.2,10.0.2.15,5432,50458,1629119131.239751,1
TCP,66,10.0.2.15,10.0.2.2,50458,5432,1629119131.242457,1
TCP,74,10.0.2.15,10.0.2.2,50460,5432,1629119131.242457,1
TCP,66,10.0.2.2,10.0.2.15,5432,50458,1629119131.244379,1
TCP,74,10.0.2.2,10.0.2.15,5432,50460,1629119131.244379,1
TCP,66,10.0.2.15,10.0.2.2,50460,5432,1629119131.246332,1
TLS,583,10.0.2.15,10.0.2.2,50460,5432,1629119131.246332,1
TCP,66,10.0.2.2,10.0.2.15,5432,50460,1629119131.248312,1
TCP,66,10.0.2.2,10.0.2.15,5432,50460,1629119131.248312,1
TCP,66,10.0.2.15,10.0.2.2,50460,5432,1629119131.250276,1
TCP,74,10.0.2.15,10.0.2.2,50462,5432,1629119131.251235,1
TCP,66,10.0.2.2,10.0.2.15,5432,50460,1629119131.252186,1
TCP,74,10.0.2.2,10.0.2.15,5432,50462,1629119131.252186,1
TCP,66,10.0.2.15,10.0.2.2,50462,5432,1629119131.254141,1
TLS,583,10.0.2.15,10.0.2.2,50462,5432,1629119131.254141,1
TCP,66,10.0.2.2,10.0.2.15,5432,50462,1629119131.256092,1
TCP,66,10.0.2.2,10.0.2.15,5432,50462,1629119131.256092,1
TCP,66,10.0.2.15,10.0.2.2,50462,5432,1629119131.259046,1
TCP,74,10.0.2.15,10.0.2.2,50464,5432,1629119131.259046,1
TCP,66,10.0.2.2,10.0.2.15,5432,50462,1629119131.260971,1
TCP,74,10.0.2.2,10.0.2.15,5432,50464,1629119131.260971,1
TCP,66,10.0.2.15,10.0.2.2,50464,5432,1629119131.262948,1
TLS,583,10.0.2.15,10.0.2.2,50464,5432,1629119131.263899,1
TCP,66,10.0.2.2,10.0.2.15,5432,50464,1629119131.265879,1
TCP,66,10.0.2.2,10.0.2.15,5432,50464,1629119131.265879,1
TCP,66,10.0.2.15,10.0.2.2,50464,5432,1629119131.267828,1
TCP,74,10.0.2.15,10.0.2.2,50466,5432,1629119131.268804,1
TCP,66,10.0.2.2,10.0.2.15,5432,50464,1629119131.269756,1
TCP,74,10.0.2.2,10.0.2.15,5432,50466,1629119131.270732,1
TCP,66,10.0.2.15,10.0.2.2,50466,5432,1629119131.272684,1
TLS,583,10.0.2.15,10.0.2.2,50466,5432,1629119131.272684,1
TCP,66,10.0.2.2,10.0.2.15,5432,50466,1629119131.275874,1
TCP,66,10.0.2.2,10.0.2.15,5432,50466,1629119131.275874,1
TCP,66,10.0.2.15,10.0.2.2,50466,5432,1629119131.277588,1
TCP,74,10.0.2.15,10.0.2.2,50468,5432,1629119131.277588,1
TCP,66,10.0.2.2,10.0.2.15,5432,50466,1629119131.278564,1
TCP,74,10.0.2.2,10.0.2.15,5432,50468,1629119131.279515,1
TCP,66,10.0.2.15,10.0.2.2,50468,5432,1629119131.281468,1
TLS,583,10.0.2.15,10.0.2.2,50468,5432,1629119131.281468,1
TCP,66,10.0.2.2,10.0.2.15,5432,50468,1629119131.282468,1
TCP,66,10.0.2.2,10.0.2.15,5432,50468,1629119131.283444,1
TCP,66,10.0.2.15,10.0.2.2,50468,5432,1629119131.284395,1
TCP,74,10.0.2.15,10.0.2.2,50470,5432,1629119131.285395,1
TCP,66,10.0.2.2,10.0.2.15,5432,50468,1629119131.286372,1
TCP,74,10.0.2.2,10.0.2.15,5432,50470,1629119131.286372,1
TCP,66,10.0.2.15,10.0.2.2,50470,5432,1629119131.288328,1
TLS,583,10.0.2.15,10.0.2.2,50470,5432,1629119131.288328,1
TCP,66,10.0.2.2,10.0.2.15,5432,50470,1629119131.290293,1
TCP,66,10.0.2.2,10.0.2.15,5432,50470,1629119131.290293,1
TCP,66,10.0.2.15,10.0.2.2,50470,5432,1629119131.292228,1
TCP,66,10.0.2.2,10.0.2.15,5432,50470,1629119131.293178,1
TCP,74,10.0.2.15,10.0.2.2,50472,5432,1629119131.299034,1
TCP,74,10.0.2.2,10.0.2.15,5432,50472,1629119131.30001,1
TCP,66,10.0.2.15,10.0.2.2,50472,5432,1629119131.301962,1
TLS,583,10.0.2.15,10.0.2.2,50472,5432,1629119131.301962,1
TCP,66,10.0.2.2,10.0.2.15,5432,50472,1629119131.303915,1
TCP,66,10.0.2.2,10.0.2.15,5432,50472,1629119131.303915,1
TCP,66,10.0.2.15,10.0.2.2,50472,5432,1629119131.306843,1
TCP,74,10.0.2.15,10.0.2.2,50474,5432,1629119131.307819,1
TCP,66,10.0.2.2,10.0.2.15,5432,50472,1629119131.309771,1
TCP,74,10.0.2.2,10.0.2.15,5432,50474,1629119131.309771,1
TCP,66,10.0.2.15,10.0.2.2,50474,5432,1629119131.312699,1
TLS,583,10.0.2.15,10.0.2.2,50474,5432,1629119131.313677,1
TCP,66,10.0.2.2,10.0.2.15,5432,50474,1629119131.315661,1
TCP,66,10.0.2.2,10.0.2.15,5432,50474,1629119131.316603,1
TCP,66,10.0.2.15,10.0.2.2,50474,5432,1629119131.318593,1
TCP,74,10.0.2.15,10.0.2.2,50476,5432,1629119131.319531,1
TCP,66,10.0.2.2,10.0.2.15,5432,50474,1629119131.320545,1
TCP,74,10.0.2.2,10.0.2.15,5432,50476,1629119131.321516,1
TCP,66,10.0.2.15,10.0.2.2,50476,5432,1629119131.323438,1
TLS,583,10.0.2.15,10.0.2.2,50476,5432,1629119131.324413,1
TCP,66,10.0.2.2,10.0.2.15,5432,50476,1629119131.326363,1
TCP,66,10.0.2.2,10.0.2.15,5432,50476,1629119131.32734,1
TCP,66,10.0.2.15,10.0.2.2,50476,5432,1629119131.329291,1
TCP,74,10.0.2.15,10.0.2.2,50478,5432,1629119131.330267,1
TCP,66,10.0.2.2,10.0.2.15,5432,50476,1629119131.331243,1
TCP,74,10.0.2.2,10.0.2.15,5432,50478,1629119131.332221,1
TCP,66,10.0.2.15,10.0.2.2,50478,5432,1629119131.334172,1
TLS,583,10.0.2.15,10.0.2.2,50478,5432,1629119131.335148,1
TCP,66,10.0.2.2,10.0.2.15,5432,50478,1629119131.336123,1
TCP,66,10.0.2.2,10.0.2.15,5432,50478,1629119131.336123,1
TCP,66,10.0.2.15,10.0.2.2,50478,5432,1629119131.338075,1
TCP,74,10.0.2.15,10.0.2.2,50480,5432,1629119131.339052,1
TCP,66,10.0.2.2,10.0.2.15,5432,50478,1629119131.34003,1
TCP,74,10.0.2.2,10.0.2.15,5432,50480,1629119131.341004,1
TCP,66,10.0.2.15,10.0.2.2,50480,5432,1629119131.343961,1
TLS,583,10.0.2.15,10.0.2.2,50480,5432,1629119131.344907,1
TCP,66,10.0.2.2,10.0.2.15,5432,50480,1629119131.34686,1
TCP,66,10.0.2.2,10.0.2.15,5432,50480,1629119131.347838,1
TCP,66,10.0.2.15,10.0.2.2,50480,5432,1629119131.350763,1
TCP,74,10.0.2.15,10.0.2.2,50482,5432,1629119131.35174,1
TCP,66,10.0.2.2,10.0.2.15,5432,50480,1629119131.352729,1
TCP,74,10.0.2.2,10.0.2.15,5432,50482,1629119131.353695,1
TCP,66,10.0.2.15,10.0.2.2,50482,5432,1629119131.357595,1
TLS,583,10.0.2.15,10.0.2.2,50482,5432,1629119131.358571,1
TCP,66,10.0.2.2,10.0.2.15,5432,50482,1629119131.360564,1
TCP,66,10.0.2.2,10.0.2.15,5432,50482,1629119131.361522,1
TCP,66,10.0.2.15,10.0.2.2,50482,5432,1629119131.363484,1
TCP,74,10.0.2.15,10.0.2.2,50484,5432,1629119131.364426,1
TCP,66,10.0.2.2,10.0.2.15,5432,50482,1629119131.365402,1
TCP,74,10.0.2.2,10.0.2.15,5432,50484,1629119131.366414,1
TCP,66,10.0.2.15,10.0.2.2,50484,5432,1629119131.368343,1
TLS,583,10.0.2.15,10.0.2.2,50484,5432,1629119131.368343,1
TCP,66,10.0.2.2,10.0.2.15,5432,50484,1629119131.370285,1
TCP,66,10.0.2.2,10.0.2.15,5432,50484,1629119131.371259,1
TCP,66,10.0.2.15,10.0.2.2,50484,5432,1629119131.373212,1
TCP,74,10.0.2.15,10.0.2.2,50486,5432,1629119131.374188,1
TCP,66,10.0.2.2,10.0.2.15,5432,50484,1629119131.375163,1
TCP,74,10.0.2.2,10.0.2.15,5432,50486,1629119131.376138,1
TCP,66,10.0.2.15,10.0.2.2,50486,5432,1629119131.378117,1
TLS,583,10.0.2.15,10.0.2.2,50486,5432,1629119131.379091,1
TCP,66,10.0.2.2,10.0.2.15,5432,50486,1629119131.380067,1
TCP,66,10.0.2.2,10.0.2.15,5432,50486,1629119131.381018,1
TCP,66,10.0.2.15,10.0.2.2,50486,5432,1629119131.382999,1
TCP,74,10.0.2.15,10.0.2.2,50488,5432,1629119131.383948,1
TCP,66,10.0.2.2,10.0.2.15,5432,50486,1629119131.384922,1
TCP,74,10.0.2.2,10.0.2.15,5432,50488,1629119131.385927,1
TCP,66,10.0.2.15,10.0.2.2,50488,5432,1629119131.38785,1
TLS,583,10.0.2.15,10.0.2.2,50488,5432,1629119131.388827,1
TCP,66,10.0.2.2,10.0.2.15,5432,50488,1629119131.389804,1
TCP,66,10.0.2.2,10.0.2.15,5432,50488,1629119131.391756,1
TCP,66,10.0.2.15,10.0.2.2,50488,5432,1629119131.395662,1
TCP,74,10.0.2.15,10.0.2.2,50490,5432,1629119131.397631,1
TCP,66,10.0.2.2,10.0.2.15,5432,50488,1629119131.398587,1
TCP,74,10.0.2.2,10.0.2.15,5432,50490,1629119131.399563,1
TCP,66,10.0.2.15,10.0.2.2,50490,5432,1629119131.402492,1
TLS,583,10.0.2.15,10.0.2.2,50490,5432,1629119131.403467,1
TCP,66,10.0.2.2,10.0.2.15,5432,50490,1629119131.405422,1
TCP,66,10.0.2.2,10.0.2.15,5432,50490,1629119131.406395,1
TCP,66,10.0.2.15,10.0.2.2,50490,5432,1629119131.410302,1
TCP,74,10.0.2.15,10.0.2.2,50492,5432,1629119131.411278,1
TCP,66,10.0.2.2,10.0.2.15,5432,50490,1629119131.413229,1
TCP,74,10.0.2.2,10.0.2.15,5432,50492,1629119131.414205,1
TCP,66,10.0.2.15,10.0.2.2,50492,5432,1629119131.416156,1
TLS,583,10.0.2.15,10.0.2.2,50492,5432,1629119131.41713,1
TCP,66,10.0.2.2,10.0.2.15,5432,50492,1629119131.419083,1
TCP,66,10.0.2.2,10.0.2.15,5432,50492,1629119131.420061,1
TCP,66,10.0.2.15,10.0.2.2,50492,5432,1629119131.422988,1
TCP,74,10.0.2.15,10.0.2.2,50494,5432,1629119131.422988,1
TCP,66,10.0.2.2,10.0.2.15,5432,50492,1629119131.424941,1
TCP,74,10.0.2.2,10.0.2.15,5432,50494,1629119131.425914,1
TCP,66,10.0.2.15,10.0.2.2,50494,5432,1629119131.427868,1
TLS,583,10.0.2.15,10.0.2.2,50494,5432,1629119131.428843,1
TCP,66,10.0.2.2,10.0.2.15,5432,50494,1629119131.42982,1
TCP,66,10.0.2.2,10.0.2.15,5432,50494,1629119131.430795,1
TCP,66,10.0.2.15,10.0.2.2,50494,5432,1629119131.433723,1
TCP,74,10.0.2.15,10.0.2.2,50496,5432,1629119131.434699,1
TCP,66,10.0.2.2,10.0.2.15,5432,50494,1629119131.436657,1
TCP,74,10.0.2.2,10.0.2.15,5432,50496,1629119131.43763,1
TCP,66,10.0.2.15,10.0.2.2,50496,5432,1629119131.439579,1
TLS,583,10.0.2.15,10.0.2.2,50496,5432,1629119131.440555,1
TCP,66,10.0.2.2,10.0.2.15,5432,50496,1629119131.444494,1
TCP,66,10.0.2.2,10.0.2.15,5432,50496,1629119131.444494,1
TCP,66,10.0.2.15,10.0.2.2,50496,5432,1629119131.447388,1
TCP,74,10.0.2.15,10.0.2.2,50498,5432,1629119131.448364,1
TCP,66,10.0.2.2,10.0.2.15,5432,50496,1629119131.450315,1
TCP,74,10.0.2.2,10.0.2.15,5432,50498,1629119131.450315,1
TCP,66,10.0.2.15,10.0.2.2,50498,5432,1629119131.453279,1
TLS,583,10.0.2.15,10.0.2.2,50498,5432,1629119131.453279,1
TCP,66,10.0.2.2,10.0.2.15,5432,50498,1629119131.455195,1
TCP,66,10.0.2.2,10.0.2.15,5432,50498,1629119131.456171,1
TCP,66,10.0.2.15,10.0.2.2,50498,5432,1629119131.458151,1
TCP,74,10.0.2.15,10.0.2.2,50500,5432,1629119131.458151,1
TCP,66,10.0.2.2,10.0.2.15,5432,50498,1629119131.460107,1
TCP,74,10.0.2.2,10.0.2.15,5432,50500,1629119131.460107,1
TCP,66,10.0.2.15,10.0.2.2,50500,5432,1629119131.462035,1
TLS,583,10.0.2.15,10.0.2.2,50500,5432,1629119131.462035,1
TCP,66,10.0.2.2,10.0.2.15,5432,50500,1629119131.463995,1
TCP,66,10.0.2.2,10.0.2.15,5432,50500,1629119131.463995,1
TCP,66,10.0.2.15,10.0.2.2,50500,5432,1629119131.465931,1
TCP,74,10.0.2.15,10.0.2.2,50502,5432,1629119131.465931,1
TCP,66,10.0.2.2,10.0.2.15,5432,50500,1629119131.466907,1
TCP,74,10.0.2.2,10.0.2.15,5432,50502,1629119131.466907,1
TCP,66,10.0.2.15,10.0.2.2,50502,5432,1629119131.467883,1
TLS,583,10.0.2.15,10.0.2.2,50502,5432,1629119131.468859,1
TCP,66,10.0.2.2,10.0.2.15,5432,50502,1629119131.469836,1
TCP,66,10.0.2.2,10.0.2.15,5432,50502,1629119131.470811,1
TCP,66,10.0.2.15,10.0.2.2,50502,5432,1629119131.473742,1
TCP,74,10.0.2.15,10.0.2.2,50504,5432,1629119131.473742,1
TCP,66,10.0.2.2,10.0.2.15,5432,50502,1629119131.475723,1
TCP,74,10.0.2.2,10.0.2.15,5432,50504,1629119131.476667,1
TCP,66,10.0.2.15,10.0.2.2,50504,5432,1629119131.478619,1
TLS,583,10.0.2.15,10.0.2.2,50504,5432,1629119131.479595,1
TCP,66,10.0.2.2,10.0.2.15,5432,50504,1629119131.481547,1
TCP,66,10.0.2.2,10.0.2.15,5432,50504,1629119131.482523,1
TCP,66,10.0.2.15,10.0.2.2,50504,5432,1629119131.484475,1
TCP,74,10.0.2.15,10.0.2.2,50506,5432,1629119131.484475,1
TCP,66,10.0.2.2,10.0.2.15,5432,50504,1629119131.48545,1
TCP,74,10.0.2.2,10.0.2.15,5432,50506,1629119131.48545,1
TCP,66,10.0.2.15,10.0.2.2,50506,5432,1629119131.487404,1
TLS,583,10.0.2.15,10.0.2.2,50506,5432,1629119131.48838,1
TCP,66,10.0.2.2,10.0.2.15,5432,50506,1629119131.489355,1
TCP,66,10.0.2.2,10.0.2.15,5432,50506,1629119131.490331,1
TCP,66,10.0.2.15,10.0.2.2,50506,5432,1629119131.491308,1
TCP,74,10.0.2.15,10.0.2.2,50508,5432,1629119131.492284,1
TCP,66,10.0.2.2,10.0.2.15,5432,50506,1629119131.493267,1
TCP,74,10.0.2.2,10.0.2.15,5432,50508,1629119131.493267,1
TCP,66,10.0.2.15,10.0.2.2,50508,5432,1629119131.495243,1
TLS,583,10.0.2.15,10.0.2.2,50508,5432,1629119131.495243,1
TCP,66,10.0.2.2,10.0.2.15,5432,50508,1629119131.497199,1
TCP,66,10.0.2.2,10.0.2.15,5432,50508,1629119131.497199,1
TCP,66,10.0.2.15,10.0.2.2,50508,5432,1629119131.499149,1
TCP,74,10.0.2.15,10.0.2.2,50510,5432,1629119131.499149,1
TCP,66,10.0.2.2,10.0.2.15,5432,50508,1629119131.500126,1
TCP,74,10.0.2.2,10.0.2.15,5432,50510,1629119131.501067,1
TCP,66,10.0.2.15,10.0.2.2,50510,5432,1629119131.502044,1
TLS,583,10.0.2.15,10.0.2.2,50510,5432,1629119131.503058,1
TCP,66,10.0.2.2,10.0.2.15,5432,50510,1629119131.503994,1
TCP,66,10.0.2.2,10.0.2.15,5432,50510,1629119131.504971,1
TCP,66,10.0.2.15,10.0.2.2,50510,5432,1629119131.505946,1
TCP,74,10.0.2.15,10.0.2.2,50512,5432,1629119131.505946,1
TCP,66,10.0.2.2,10.0.2.15,5432,50510,1629119131.507926,1
TCP,74,10.0.2.2,10.0.2.15,5432,50512,1629119131.507926,1
TCP,66,10.0.2.15,10.0.2.2,50512,5432,1629119131.509851,1
TLS,583,10.0.2.15,10.0.2.2,50512,5432,1629119131.509851,1
TCP,66,10.0.2.2,10.0.2.15,5432,50512,1629119131.510827,1
TCP,66,10.0.2.2,10.0.2.15,5432,50512,1629119131.511831,1
TCP,66,10.0.2.15,10.0.2.2,50512,5432,1629119131.51278,1
TCP,74,10.0.2.15,10.0.2.2,50514,5432,1629119131.513758,1
TCP,66,10.0.2.2,10.0.2.15,5432,50512,1629119131.514855,1
TCP,74,10.0.2.2,10.0.2.15,5432,50514,1629119131.515706,1
TCP,66,10.0.2.15,10.0.2.2,50514,5432,1629119131.517659,1
TLS,583,10.0.2.15,10.0.2.2,50514,5432,1629119131.517659,1
TCP,66,10.0.2.2,10.0.2.15,5432,50514,1629119131.519612,1
TCP,66,10.0.2.2,10.0.2.15,5432,50514,1629119131.520588,1
TCP,66,10.0.2.15,10.0.2.2,50514,5432,1629119131.52254,1
TCP,74,10.0.2.15,10.0.2.2,50516,5432,1629119131.52254,1
TCP,66,10.0.2.2,10.0.2.15,5432,50514,1629119131.523517,1
TCP,74,10.0.2.2,10.0.2.15,5432,50516,1629119131.524524,1
TCP,66,10.0.2.15,10.0.2.2,50516,5432,1629119131.525466,1
TLS,583,10.0.2.15,10.0.2.2,50516,5432,1629119131.526475,1
TCP,66,10.0.2.2,10.0.2.15,5432,50516,1629119131.527456,1
TCP,66,10.0.2.2,10.0.2.15,5432,50516,1629119131.528396,1
TCP,66,10.0.2.15,10.0.2.2,50516,5432,1629119131.529372,1
TCP,74,10.0.2.15,10.0.2.2,50518,5432,1629119131.530346,1
TCP,66,10.0.2.2,10.0.2.15,5432,50516,1629119131.531324,1
TCP,74,10.0.2.2,10.0.2.15,5432,50518,1629119131.532298,1
TCP,66,10.0.2.15,10.0.2.2,50518,5432,1629119131.534251,1
TLS,583,10.0.2.15,10.0.2.2,50518,5432,1629119131.534251,1
TCP,66,10.0.2.2,10.0.2.15,5432,50518,1629119131.535228,1
TCP,66,10.0.2.2,10.0.2.15,5432,50518,1629119131.536205,1
TCP,66,10.0.2.15,10.0.2.2,50518,5432,1629119131.53817,1
TCP,74,10.0.2.15,10.0.2.2,50520,5432,1629119131.53817,1
TCP,66,10.0.2.2,10.0.2.15,5432,50518,1629119131.540106,1
TCP,74,10.0.2.2,10.0.2.15,5432,50520,1629119131.540106,1
TCP,66,10.0.2.15,10.0.2.2,50520,5432,1629119131.542059,1
TLS,583,10.0.2.15,10.0.2.2,50520,5432,1629119131.542059,1
TCP,66,10.0.2.2,10.0.2.15,5432,50520,1629119131.543035,1
TCP,66,10.0.2.2,10.0.2.15,5432,50520,1629119131.54401,1
TCP,66,10.0.2.15,10.0.2.2,50520,5432,1629119131.545962,1
TCP,74,10.0.2.15,10.0.2.2,50522,5432,1629119131.545962,1
TCP,66,10.0.2.2,10.0.2.15,5432,50520,1629119131.546939,1
DNS,82,10.0.2.2,8.8.8.8,59540,53,1629119131.547916,1
TCP,74,10.0.2.2,10.0.2.15,5432,50522,1629119131.547916,1
TCP,66,10.0.2.15,10.0.2.2,50522,5432,1629119131.548923,1
TLS,583,10.0.2.15,10.0.2.2,50522,5432,1629119131.549866,1
TCP,66,10.0.2.2,10.0.2.15,5432,50522,1629119131.550842,1
TCP,66,10.0.2.2,10.0.2.15,5432,50522,1629119131.551819,1
TCP,66,10.0.2.15,10.0.2.2,50522,5432,1629119131.552797,1
TCP,74,10.0.2.15,10.0.2.2,50524,5432,1629119131.55377,1
TCP,66,10.0.2.2,10.0.2.15,5432,50522,1629119131.554753,1
TCP,74,10.0.2.2,10.0.2.15,5432,50524,1629119131.554753,1
TCP,66,10.0.2.15,10.0.2.2,50524,5432,1629119131.556701,1
TLS,583,10.0.2.15,10.0.2.2,50524,5432,1629119131.557675,1
TCP,66,10.0.2.2,10.0.2.15,5432,50524,1629119131.559315,1
